states,solutions,paths,times,num_nodes_generated
<environments.cube2.Cube2State object at 0x7f72adaf9e60>,"[10, 5, 0, 6, 1, 8, 4, 2, 6, 3]","[<environments.cube2.Cube2State object at 0x7f72adaf9e60>, <environments.cube2.Cube2State object at 0x7f72ad317af0>, <environments.cube2.Cube2State object at 0x7f72ad317c30>, <environments.cube2.Cube2State object at 0x7f72ad317d70>, <environments.cube2.Cube2State object at 0x7f72ad317eb0>, <environments.cube2.Cube2State object at 0x7f72ad31a050>, <environments.cube2.Cube2State object at 0x7f72ad31a190>, <environments.cube2.Cube2State object at 0x7f72ad31a2d0>, <environments.cube2.Cube2State object at 0x7f72ad31a410>, <environments.cube2.Cube2State object at 0x7f72ad31a550>, <environments.cube2.Cube2State object at 0x7f72ad31a690>]",23.642940521240234,811092
<environments.cube2.Cube2State object at 0x7f72adaf9fa0>,"[5, 8, 3, 11, 11, 3, 5, 1, 10, 1, 6, 0]","[<environments.cube2.Cube2State object at 0x7f72adaf9fa0>, <environments.cube2.Cube2State object at 0x7f72ad31a820>, <environments.cube2.Cube2State object at 0x7f72ad31a960>, <environments.cube2.Cube2State object at 0x7f72ad31aaa0>, <environments.cube2.Cube2State object at 0x7f72ad31abe0>, <environments.cube2.Cube2State object at 0x7f72ad31ad20>, <environments.cube2.Cube2State object at 0x7f72ad31ae60>, <environments.cube2.Cube2State object at 0x7f72ad31afa0>, <environments.cube2.Cube2State object at 0x7f72ad31d140>, <environments.cube2.Cube2State object at 0x7f72ad31d280>, <environments.cube2.Cube2State object at 0x7f72ad31d3c0>, <environments.cube2.Cube2State object at 0x7f72ad31d500>, <environments.cube2.Cube2State object at 0x7f72ad31d640>]",33.43668603897095,1051092
<environments.cube2.Cube2State object at 0x7f72adafa140>,"[5, 2, 5, 1, 1, 5, 1, 4, 1, 9, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adafa140>, <environments.cube2.Cube2State object at 0x7f72ad31d7d0>, <environments.cube2.Cube2State object at 0x7f72ad31d910>, <environments.cube2.Cube2State object at 0x7f72ad31da50>, <environments.cube2.Cube2State object at 0x7f72ad31db90>, <environments.cube2.Cube2State object at 0x7f72ad31dcd0>, <environments.cube2.Cube2State object at 0x7f72ad31de10>, <environments.cube2.Cube2State object at 0x7f72ad31df50>, <environments.cube2.Cube2State object at 0x7f72ad3200f0>, <environments.cube2.Cube2State object at 0x7f72ad320230>, <environments.cube2.Cube2State object at 0x7f72ad320370>, <environments.cube2.Cube2State object at 0x7f72ad3204b0>, <environments.cube2.Cube2State object at 0x7f72ad3205f0>]",28.555004358291626,1051092
<environments.cube2.Cube2State object at 0x7f72adafa280>,"[4, 9, 3, 7, 8, 7, 2, 9, 4, 9, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adafa280>, <environments.cube2.Cube2State object at 0x7f72ad320780>, <environments.cube2.Cube2State object at 0x7f72ad3208c0>, <environments.cube2.Cube2State object at 0x7f72ad320a00>, <environments.cube2.Cube2State object at 0x7f72ad320b40>, <environments.cube2.Cube2State object at 0x7f72ad320c80>, <environments.cube2.Cube2State object at 0x7f72ad320dc0>, <environments.cube2.Cube2State object at 0x7f72ad320f00>, <environments.cube2.Cube2State object at 0x7f72ad3240a0>, <environments.cube2.Cube2State object at 0x7f72ad3241e0>, <environments.cube2.Cube2State object at 0x7f72ad324320>, <environments.cube2.Cube2State object at 0x7f72ad324460>, <environments.cube2.Cube2State object at 0x7f72ad3245a0>]",33.67696499824524,1051092
<environments.cube2.Cube2State object at 0x7f72adafa3c0>,"[5, 2, 5, 1, 5, 8, 2, 4, 11, 9]","[<environments.cube2.Cube2State object at 0x7f72adafa3c0>, <environments.cube2.Cube2State object at 0x7f72ad324730>, <environments.cube2.Cube2State object at 0x7f72ad324870>, <environments.cube2.Cube2State object at 0x7f72ad3249b0>, <environments.cube2.Cube2State object at 0x7f72ad324af0>, <environments.cube2.Cube2State object at 0x7f72ad324c30>, <environments.cube2.Cube2State object at 0x7f72ad324d70>, <environments.cube2.Cube2State object at 0x7f72ad324eb0>, <environments.cube2.Cube2State object at 0x7f72ad325050>, <environments.cube2.Cube2State object at 0x7f72ad325190>, <environments.cube2.Cube2State object at 0x7f72ad3252d0>]",24.33151650428772,811092
<environments.cube2.Cube2State object at 0x7f72adafa500>,"[1, 7, 11, 11, 2, 5, 0, 9, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adafa500>, <environments.cube2.Cube2State object at 0x7f72ad325460>, <environments.cube2.Cube2State object at 0x7f72ad3255a0>, <environments.cube2.Cube2State object at 0x7f72ad3256e0>, <environments.cube2.Cube2State object at 0x7f72ad325820>, <environments.cube2.Cube2State object at 0x7f72ad325960>, <environments.cube2.Cube2State object at 0x7f72ad325aa0>, <environments.cube2.Cube2State object at 0x7f72ad325be0>, <environments.cube2.Cube2State object at 0x7f72ad325d20>, <environments.cube2.Cube2State object at 0x7f72ad325e60>, <environments.cube2.Cube2State object at 0x7f72ad325fa0>]",25.845947742462158,811092
<environments.cube2.Cube2State object at 0x7f72adafa640>,"[1, 11, 2, 7, 11, 4, 3, 11, 5, 9, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adafa640>, <environments.cube2.Cube2State object at 0x7f72ad329190>, <environments.cube2.Cube2State object at 0x7f72ad3292d0>, <environments.cube2.Cube2State object at 0x7f72ad329410>, <environments.cube2.Cube2State object at 0x7f72ad329550>, <environments.cube2.Cube2State object at 0x7f72ad329690>, <environments.cube2.Cube2State object at 0x7f72ad3297d0>, <environments.cube2.Cube2State object at 0x7f72ad329910>, <environments.cube2.Cube2State object at 0x7f72ad329a50>, <environments.cube2.Cube2State object at 0x7f72ad329b90>, <environments.cube2.Cube2State object at 0x7f72ad329cd0>, <environments.cube2.Cube2State object at 0x7f72ad329e10>, <environments.cube2.Cube2State object at 0x7f72ad329f50>]",29.848504543304443,1051092
<environments.cube2.Cube2State object at 0x7f72adafa780>,"[10, 0, 6, 3, 4, 11, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adafa780>, <environments.cube2.Cube2State object at 0x7f72ad32b140>, <environments.cube2.Cube2State object at 0x7f72ad32b280>, <environments.cube2.Cube2State object at 0x7f72ad32b3c0>, <environments.cube2.Cube2State object at 0x7f72ad32b500>, <environments.cube2.Cube2State object at 0x7f72ad32b640>, <environments.cube2.Cube2State object at 0x7f72ad32b780>, <environments.cube2.Cube2State object at 0x7f72ad32b8c0>, <environments.cube2.Cube2State object at 0x7f72ad32ba00>]",18.391419649124146,571092
<environments.cube2.Cube2State object at 0x7f72adafa8c0>,"[8, 5, 2, 6, 8, 5, 2, 8, 4, 8]","[<environments.cube2.Cube2State object at 0x7f72adafa8c0>, <environments.cube2.Cube2State object at 0x7f72ad32bb90>, <environments.cube2.Cube2State object at 0x7f72ad32bcd0>, <environments.cube2.Cube2State object at 0x7f72ad32be10>, <environments.cube2.Cube2State object at 0x7f72ad32bf50>, <environments.cube2.Cube2State object at 0x7f72ad32e0f0>, <environments.cube2.Cube2State object at 0x7f72ad32e230>, <environments.cube2.Cube2State object at 0x7f72ad32e370>, <environments.cube2.Cube2State object at 0x7f72ad32e4b0>, <environments.cube2.Cube2State object at 0x7f72ad32e5f0>, <environments.cube2.Cube2State object at 0x7f72ad32e730>]",24.617029905319214,811092
<environments.cube2.Cube2State object at 0x7f72adafaa00>,"[8, 6, 1, 7, 1, 8, 6, 10, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adafaa00>, <environments.cube2.Cube2State object at 0x7f72ad32e8c0>, <environments.cube2.Cube2State object at 0x7f72ad32ea00>, <environments.cube2.Cube2State object at 0x7f72ad32eb40>, <environments.cube2.Cube2State object at 0x7f72ad32ec80>, <environments.cube2.Cube2State object at 0x7f72ad32edc0>, <environments.cube2.Cube2State object at 0x7f72ad32ef00>, <environments.cube2.Cube2State object at 0x7f72ad3310a0>, <environments.cube2.Cube2State object at 0x7f72ad3311e0>, <environments.cube2.Cube2State object at 0x7f72ad331320>, <environments.cube2.Cube2State object at 0x7f72ad331460>]",25.242873668670654,811092
<environments.cube2.Cube2State object at 0x7f72adafab40>,"[7, 5, 10, 7, 0, 4]","[<environments.cube2.Cube2State object at 0x7f72adafab40>, <environments.cube2.Cube2State object at 0x7f72ad3315f0>, <environments.cube2.Cube2State object at 0x7f72ad331730>, <environments.cube2.Cube2State object at 0x7f72ad331870>, <environments.cube2.Cube2State object at 0x7f72ad3319b0>, <environments.cube2.Cube2State object at 0x7f72ad331af0>, <environments.cube2.Cube2State object at 0x7f72ad331c30>]",11.177098989486694,331092
<environments.cube2.Cube2State object at 0x7f72adafac80>,"[5, 8, 8, 6, 1, 5, 11, 4, 1, 5]","[<environments.cube2.Cube2State object at 0x7f72adafac80>, <environments.cube2.Cube2State object at 0x7f72ad331e10>, <environments.cube2.Cube2State object at 0x7f72ad331f50>, <environments.cube2.Cube2State object at 0x7f72ad3340f0>, <environments.cube2.Cube2State object at 0x7f72ad334230>, <environments.cube2.Cube2State object at 0x7f72ad334370>, <environments.cube2.Cube2State object at 0x7f72ad3344b0>, <environments.cube2.Cube2State object at 0x7f72ad3345f0>, <environments.cube2.Cube2State object at 0x7f72ad334730>, <environments.cube2.Cube2State object at 0x7f72ad334870>, <environments.cube2.Cube2State object at 0x7f72ad3349b0>]",24.546514987945557,811092
<environments.cube2.Cube2State object at 0x7f72adafadc0>,"[3, 6, 11, 11, 5, 2, 7, 2, 5, 3]","[<environments.cube2.Cube2State object at 0x7f72adafadc0>, <environments.cube2.Cube2State object at 0x7f72ad334b40>, <environments.cube2.Cube2State object at 0x7f72ad334c80>, <environments.cube2.Cube2State object at 0x7f72ad334dc0>, <environments.cube2.Cube2State object at 0x7f72ad334f00>, <environments.cube2.Cube2State object at 0x7f72ad3370a0>, <environments.cube2.Cube2State object at 0x7f72ad3371e0>, <environments.cube2.Cube2State object at 0x7f72ad337320>, <environments.cube2.Cube2State object at 0x7f72ad337460>, <environments.cube2.Cube2State object at 0x7f72ad3375a0>, <environments.cube2.Cube2State object at 0x7f72ad3376e0>]",23.28659677505493,811092
<environments.cube2.Cube2State object at 0x7f72adafaf00>,"[7, 2, 7, 5, 1, 10, 1, 1, 5, 7, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adafaf00>, <environments.cube2.Cube2State object at 0x7f72ad337870>, <environments.cube2.Cube2State object at 0x7f72ad3379b0>, <environments.cube2.Cube2State object at 0x7f72ad337af0>, <environments.cube2.Cube2State object at 0x7f72ad337c30>, <environments.cube2.Cube2State object at 0x7f72ad337d70>, <environments.cube2.Cube2State object at 0x7f72ad337eb0>, <environments.cube2.Cube2State object at 0x7f72ad33a050>, <environments.cube2.Cube2State object at 0x7f72ad33a190>, <environments.cube2.Cube2State object at 0x7f72ad33a2d0>, <environments.cube2.Cube2State object at 0x7f72ad33a410>, <environments.cube2.Cube2State object at 0x7f72ad33a550>, <environments.cube2.Cube2State object at 0x7f72ad33a690>]",29.574400186538696,1051092
<environments.cube2.Cube2State object at 0x7f72adafe0a0>,"[9, 2, 7, 8, 4, 0, 11, 9, 1, 4, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adafe0a0>, <environments.cube2.Cube2State object at 0x7f72ad33a820>, <environments.cube2.Cube2State object at 0x7f72ad33a960>, <environments.cube2.Cube2State object at 0x7f72ad33aaa0>, <environments.cube2.Cube2State object at 0x7f72ad33abe0>, <environments.cube2.Cube2State object at 0x7f72ad33ad20>, <environments.cube2.Cube2State object at 0x7f72ad33ae60>, <environments.cube2.Cube2State object at 0x7f72ad33afa0>, <environments.cube2.Cube2State object at 0x7f72ad33d140>, <environments.cube2.Cube2State object at 0x7f72ad33d280>, <environments.cube2.Cube2State object at 0x7f72ad33d3c0>, <environments.cube2.Cube2State object at 0x7f72ad33d500>, <environments.cube2.Cube2State object at 0x7f72ad33d640>]",32.557796478271484,1051092
<environments.cube2.Cube2State object at 0x7f72adafe1e0>,"[9, 6, 4, 2, 10, 1, 6, 3, 5, 8]","[<environments.cube2.Cube2State object at 0x7f72adafe1e0>, <environments.cube2.Cube2State object at 0x7f72ad33d7d0>, <environments.cube2.Cube2State object at 0x7f72ad33d910>, <environments.cube2.Cube2State object at 0x7f72ad33da50>, <environments.cube2.Cube2State object at 0x7f72ad33db90>, <environments.cube2.Cube2State object at 0x7f72ad33dcd0>, <environments.cube2.Cube2State object at 0x7f72ad33de10>, <environments.cube2.Cube2State object at 0x7f72ad33df50>, <environments.cube2.Cube2State object at 0x7f72ad3420f0>, <environments.cube2.Cube2State object at 0x7f72ad342230>, <environments.cube2.Cube2State object at 0x7f72ad342370>]",24.808072805404663,811092
<environments.cube2.Cube2State object at 0x7f72adafe320>,"[4, 8, 7, 1, 4, 1, 11, 2, 8, 7, 5, 0]","[<environments.cube2.Cube2State object at 0x7f72adafe320>, <environments.cube2.Cube2State object at 0x7f72ad342500>, <environments.cube2.Cube2State object at 0x7f72ad342640>, <environments.cube2.Cube2State object at 0x7f72ad342780>, <environments.cube2.Cube2State object at 0x7f72ad3428c0>, <environments.cube2.Cube2State object at 0x7f72ad342a00>, <environments.cube2.Cube2State object at 0x7f72ad342b40>, <environments.cube2.Cube2State object at 0x7f72ad342c80>, <environments.cube2.Cube2State object at 0x7f72ad342dc0>, <environments.cube2.Cube2State object at 0x7f72ad342f00>, <environments.cube2.Cube2State object at 0x7f72ad2c30a0>, <environments.cube2.Cube2State object at 0x7f72ad2c31e0>, <environments.cube2.Cube2State object at 0x7f72ad2c3320>]",30.2979154586792,1051092
<environments.cube2.Cube2State object at 0x7f72adafe460>,"[7, 0, 11, 3, 4, 6, 0, 4, 9, 4]","[<environments.cube2.Cube2State object at 0x7f72adafe460>, <environments.cube2.Cube2State object at 0x7f72ad2c34b0>, <environments.cube2.Cube2State object at 0x7f72ad2c35f0>, <environments.cube2.Cube2State object at 0x7f72ad2c3730>, <environments.cube2.Cube2State object at 0x7f72ad2c3870>, <environments.cube2.Cube2State object at 0x7f72ad2c39b0>, <environments.cube2.Cube2State object at 0x7f72ad2c3af0>, <environments.cube2.Cube2State object at 0x7f72ad2c3c30>, <environments.cube2.Cube2State object at 0x7f72ad2c3d70>, <environments.cube2.Cube2State object at 0x7f72ad2c3eb0>, <environments.cube2.Cube2State object at 0x7f72ad2c7050>]",25.825299501419067,811092
<environments.cube2.Cube2State object at 0x7f72adafe5a0>,"[1, 11, 3, 8, 10, 7, 8, 0, 7, 5]","[<environments.cube2.Cube2State object at 0x7f72adafe5a0>, <environments.cube2.Cube2State object at 0x7f72ad2c71e0>, <environments.cube2.Cube2State object at 0x7f72ad2c7320>, <environments.cube2.Cube2State object at 0x7f72ad2c7460>, <environments.cube2.Cube2State object at 0x7f72ad2c75a0>, <environments.cube2.Cube2State object at 0x7f72ad2c76e0>, <environments.cube2.Cube2State object at 0x7f72ad2c7820>, <environments.cube2.Cube2State object at 0x7f72ad2c7960>, <environments.cube2.Cube2State object at 0x7f72ad2c7aa0>, <environments.cube2.Cube2State object at 0x7f72ad2c7be0>, <environments.cube2.Cube2State object at 0x7f72ad2c7d20>]",23.383721590042114,811092
<environments.cube2.Cube2State object at 0x7f72adafe6e0>,"[4, 0, 9, 2, 5, 9, 0, 11, 2, 9]","[<environments.cube2.Cube2State object at 0x7f72adafe6e0>, <environments.cube2.Cube2State object at 0x7f72ad2c7eb0>, <environments.cube2.Cube2State object at 0x7f72ad2c9050>, <environments.cube2.Cube2State object at 0x7f72ad2c9190>, <environments.cube2.Cube2State object at 0x7f72ad2c92d0>, <environments.cube2.Cube2State object at 0x7f72ad2c9410>, <environments.cube2.Cube2State object at 0x7f72ad2c9550>, <environments.cube2.Cube2State object at 0x7f72ad2c9690>, <environments.cube2.Cube2State object at 0x7f72ad2c97d0>, <environments.cube2.Cube2State object at 0x7f72ad2c9910>, <environments.cube2.Cube2State object at 0x7f72ad2c9a50>]",24.52762198448181,811092
<environments.cube2.Cube2State object at 0x7f72adafe820>,"[10, 3, 5, 0, 9, 5, 7, 8, 0, 4]","[<environments.cube2.Cube2State object at 0x7f72adafe820>, <environments.cube2.Cube2State object at 0x7f72ad2c9be0>, <environments.cube2.Cube2State object at 0x7f72ad2c9d20>, <environments.cube2.Cube2State object at 0x7f72ad2c9e60>, <environments.cube2.Cube2State object at 0x7f72ad2c9fa0>, <environments.cube2.Cube2State object at 0x7f72ad2cd140>, <environments.cube2.Cube2State object at 0x7f72ad2cd280>, <environments.cube2.Cube2State object at 0x7f72ad2cd3c0>, <environments.cube2.Cube2State object at 0x7f72ad2cd500>, <environments.cube2.Cube2State object at 0x7f72ad2cd640>, <environments.cube2.Cube2State object at 0x7f72ad2cd780>]",26.253727197647095,811092
<environments.cube2.Cube2State object at 0x7f72adafe960>,"[4, 2, 7, 8, 10, 1, 4, 1, 8, 7, 8, 0]","[<environments.cube2.Cube2State object at 0x7f72adafe960>, <environments.cube2.Cube2State object at 0x7f72ad2cd910>, <environments.cube2.Cube2State object at 0x7f72ad2cda50>, <environments.cube2.Cube2State object at 0x7f72ad2cdb90>, <environments.cube2.Cube2State object at 0x7f72ad2cdcd0>, <environments.cube2.Cube2State object at 0x7f72ad2cde10>, <environments.cube2.Cube2State object at 0x7f72ad2cdf50>, <environments.cube2.Cube2State object at 0x7f72ad2cf0f0>, <environments.cube2.Cube2State object at 0x7f72ad2cf230>, <environments.cube2.Cube2State object at 0x7f72ad2cf370>, <environments.cube2.Cube2State object at 0x7f72ad2cf4b0>, <environments.cube2.Cube2State object at 0x7f72ad2cf5f0>, <environments.cube2.Cube2State object at 0x7f72ad2cf730>]",29.73007845878601,1051092
<environments.cube2.Cube2State object at 0x7f72adafeaa0>,"[3, 1, 6, 10, 5, 10, 5, 8, 0, 9, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adafeaa0>, <environments.cube2.Cube2State object at 0x7f72ad2cf8c0>, <environments.cube2.Cube2State object at 0x7f72ad2cfa00>, <environments.cube2.Cube2State object at 0x7f72ad2cfb40>, <environments.cube2.Cube2State object at 0x7f72ad2cfc80>, <environments.cube2.Cube2State object at 0x7f72ad2cfdc0>, <environments.cube2.Cube2State object at 0x7f72ad2cff00>, <environments.cube2.Cube2State object at 0x7f72ad2d20a0>, <environments.cube2.Cube2State object at 0x7f72ad2d21e0>, <environments.cube2.Cube2State object at 0x7f72ad2d2320>, <environments.cube2.Cube2State object at 0x7f72ad2d2460>, <environments.cube2.Cube2State object at 0x7f72ad2d25a0>, <environments.cube2.Cube2State object at 0x7f72ad2d26e0>]",30.562522411346436,1051092
<environments.cube2.Cube2State object at 0x7f72adafebe0>,"[2, 8, 7, 2, 5, 8, 8, 1, 5, 11, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adafebe0>, <environments.cube2.Cube2State object at 0x7f72ad2d2870>, <environments.cube2.Cube2State object at 0x7f72ad2d29b0>, <environments.cube2.Cube2State object at 0x7f72ad2d2af0>, <environments.cube2.Cube2State object at 0x7f72ad2d2c30>, <environments.cube2.Cube2State object at 0x7f72ad2d2d70>, <environments.cube2.Cube2State object at 0x7f72ad2d2eb0>, <environments.cube2.Cube2State object at 0x7f72ad2d6050>, <environments.cube2.Cube2State object at 0x7f72ad2d6190>, <environments.cube2.Cube2State object at 0x7f72ad2d62d0>, <environments.cube2.Cube2State object at 0x7f72ad2d6410>, <environments.cube2.Cube2State object at 0x7f72ad2d6550>, <environments.cube2.Cube2State object at 0x7f72ad2d6690>]",31.524603128433228,1051092
<environments.cube2.Cube2State object at 0x7f72adafed20>,"[9, 7, 2, 9, 4, 1, 5, 5, 10, 4]","[<environments.cube2.Cube2State object at 0x7f72adafed20>, <environments.cube2.Cube2State object at 0x7f72ad2d6820>, <environments.cube2.Cube2State object at 0x7f72ad2d6960>, <environments.cube2.Cube2State object at 0x7f72ad2d6aa0>, <environments.cube2.Cube2State object at 0x7f72ad2d6be0>, <environments.cube2.Cube2State object at 0x7f72ad2d6d20>, <environments.cube2.Cube2State object at 0x7f72ad2d6e60>, <environments.cube2.Cube2State object at 0x7f72ad2d6fa0>, <environments.cube2.Cube2State object at 0x7f72ad2d7140>, <environments.cube2.Cube2State object at 0x7f72ad2d7280>, <environments.cube2.Cube2State object at 0x7f72ad2d73c0>]",24.232319593429565,811092
<environments.cube2.Cube2State object at 0x7f72adafee60>,"[8, 5, 0, 11, 9, 6, 2, 4, 4, 2, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adafee60>, <environments.cube2.Cube2State object at 0x7f72ad2d7550>, <environments.cube2.Cube2State object at 0x7f72ad2d7690>, <environments.cube2.Cube2State object at 0x7f72ad2d77d0>, <environments.cube2.Cube2State object at 0x7f72ad2d7910>, <environments.cube2.Cube2State object at 0x7f72ad2d7a50>, <environments.cube2.Cube2State object at 0x7f72ad2d7b90>, <environments.cube2.Cube2State object at 0x7f72ad2d7cd0>, <environments.cube2.Cube2State object at 0x7f72ad2d7e10>, <environments.cube2.Cube2State object at 0x7f72ad2d7f50>, <environments.cube2.Cube2State object at 0x7f72ad2dc0f0>, <environments.cube2.Cube2State object at 0x7f72ad2dc230>, <environments.cube2.Cube2State object at 0x7f72ad2dc370>]",31.807621240615845,1051092
<environments.cube2.Cube2State object at 0x7f72adafefa0>,"[0, 6, 3, 9, 11, 7, 9, 3]","[<environments.cube2.Cube2State object at 0x7f72adafefa0>, <environments.cube2.Cube2State object at 0x7f72ad2dc500>, <environments.cube2.Cube2State object at 0x7f72ad2dc640>, <environments.cube2.Cube2State object at 0x7f72ad2dc780>, <environments.cube2.Cube2State object at 0x7f72ad2dc8c0>, <environments.cube2.Cube2State object at 0x7f72ad2dca00>, <environments.cube2.Cube2State object at 0x7f72ad2dcb40>, <environments.cube2.Cube2State object at 0x7f72ad2dcc80>, <environments.cube2.Cube2State object at 0x7f72ad2dcdc0>]",18.138434648513794,571092
<environments.cube2.Cube2State object at 0x7f72adaff140>,"[9, 6, 10, 8, 7, 8, 5, 3, 3, 10, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adaff140>, <environments.cube2.Cube2State object at 0x7f72ad2dcf50>, <environments.cube2.Cube2State object at 0x7f72ad2dd0f0>, <environments.cube2.Cube2State object at 0x7f72ad2dd230>, <environments.cube2.Cube2State object at 0x7f72ad2dd370>, <environments.cube2.Cube2State object at 0x7f72ad2dd4b0>, <environments.cube2.Cube2State object at 0x7f72ad2dd5f0>, <environments.cube2.Cube2State object at 0x7f72ad2dd730>, <environments.cube2.Cube2State object at 0x7f72ad2dd870>, <environments.cube2.Cube2State object at 0x7f72ad2dd9b0>, <environments.cube2.Cube2State object at 0x7f72ad2ddaf0>, <environments.cube2.Cube2State object at 0x7f72ad2ddc30>, <environments.cube2.Cube2State object at 0x7f72ad2ddd70>]",33.30028295516968,1051092
<environments.cube2.Cube2State object at 0x7f72adaff280>,"[6, 10, 2, 9, 2, 9, 6, 4, 1, 10, 6, 0]","[<environments.cube2.Cube2State object at 0x7f72adaff280>, <environments.cube2.Cube2State object at 0x7f72ad2ddf00>, <environments.cube2.Cube2State object at 0x7f72ad2e10a0>, <environments.cube2.Cube2State object at 0x7f72ad2e11e0>, <environments.cube2.Cube2State object at 0x7f72ad2e1320>, <environments.cube2.Cube2State object at 0x7f72ad2e1460>, <environments.cube2.Cube2State object at 0x7f72ad2e15a0>, <environments.cube2.Cube2State object at 0x7f72ad2e16e0>, <environments.cube2.Cube2State object at 0x7f72ad2e1820>, <environments.cube2.Cube2State object at 0x7f72ad2e1960>, <environments.cube2.Cube2State object at 0x7f72ad2e1aa0>, <environments.cube2.Cube2State object at 0x7f72ad2e1be0>, <environments.cube2.Cube2State object at 0x7f72ad2e1d20>]",30.425532579421997,1051092
<environments.cube2.Cube2State object at 0x7f72adaff3c0>,"[0, 7, 2, 4, 3, 4, 1, 7, 5, 0]","[<environments.cube2.Cube2State object at 0x7f72adaff3c0>, <environments.cube2.Cube2State object at 0x7f72ad2e1eb0>, <environments.cube2.Cube2State object at 0x7f72ad2e4050>, <environments.cube2.Cube2State object at 0x7f72ad2e4190>, <environments.cube2.Cube2State object at 0x7f72ad2e42d0>, <environments.cube2.Cube2State object at 0x7f72ad2e4410>, <environments.cube2.Cube2State object at 0x7f72ad2e4550>, <environments.cube2.Cube2State object at 0x7f72ad2e4690>, <environments.cube2.Cube2State object at 0x7f72ad2e47d0>, <environments.cube2.Cube2State object at 0x7f72ad2e4910>, <environments.cube2.Cube2State object at 0x7f72ad2e4a50>]",24.485034227371216,811092
<environments.cube2.Cube2State object at 0x7f72adaff500>,"[3, 8, 5, 1, 4, 1, 8, 7, 11, 4, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adaff500>, <environments.cube2.Cube2State object at 0x7f72ad2e4be0>, <environments.cube2.Cube2State object at 0x7f72ad2e4d20>, <environments.cube2.Cube2State object at 0x7f72ad2e4e60>, <environments.cube2.Cube2State object at 0x7f72ad2e4fa0>, <environments.cube2.Cube2State object at 0x7f72ad2e6140>, <environments.cube2.Cube2State object at 0x7f72ad2e6280>, <environments.cube2.Cube2State object at 0x7f72ad2e63c0>, <environments.cube2.Cube2State object at 0x7f72ad2e6500>, <environments.cube2.Cube2State object at 0x7f72ad2e6640>, <environments.cube2.Cube2State object at 0x7f72ad2e6780>, <environments.cube2.Cube2State object at 0x7f72ad2e68c0>, <environments.cube2.Cube2State object at 0x7f72ad2e6a00>]",30.64143943786621,1051092
<environments.cube2.Cube2State object at 0x7f72adaff640>,"[10, 6, 9, 6, 1, 8, 0, 7, 9, 3]","[<environments.cube2.Cube2State object at 0x7f72adaff640>, <environments.cube2.Cube2State object at 0x7f72ad2e6b90>, <environments.cube2.Cube2State object at 0x7f72ad2e6cd0>, <environments.cube2.Cube2State object at 0x7f72ad2e6e10>, <environments.cube2.Cube2State object at 0x7f72ad2e6f50>, <environments.cube2.Cube2State object at 0x7f72ad2e90f0>, <environments.cube2.Cube2State object at 0x7f72ad2e9230>, <environments.cube2.Cube2State object at 0x7f72ad2e9370>, <environments.cube2.Cube2State object at 0x7f72ad2e94b0>, <environments.cube2.Cube2State object at 0x7f72ad2e95f0>, <environments.cube2.Cube2State object at 0x7f72ad2e9730>]",25.801730155944824,811092
<environments.cube2.Cube2State object at 0x7f72adaff780>,"[2, 8, 0, 0, 10, 5, 8, 3, 4, 1, 11, 9]","[<environments.cube2.Cube2State object at 0x7f72adaff780>, <environments.cube2.Cube2State object at 0x7f72ad2e98c0>, <environments.cube2.Cube2State object at 0x7f72ad2e9a00>, <environments.cube2.Cube2State object at 0x7f72ad2e9b40>, <environments.cube2.Cube2State object at 0x7f72ad2e9c80>, <environments.cube2.Cube2State object at 0x7f72ad2e9dc0>, <environments.cube2.Cube2State object at 0x7f72ad2e9f00>, <environments.cube2.Cube2State object at 0x7f72ad2eb0a0>, <environments.cube2.Cube2State object at 0x7f72ad2eb1e0>, <environments.cube2.Cube2State object at 0x7f72ad2eb320>, <environments.cube2.Cube2State object at 0x7f72ad2eb460>, <environments.cube2.Cube2State object at 0x7f72ad2eb5a0>, <environments.cube2.Cube2State object at 0x7f72ad2eb6e0>]",30.83221745491028,1051092
